x,y,z
0.4639,-2.9291,20.1
0.6897,-2.8727,20.1
0.9226,-2.8394,20.1
1.14,-2.7522,20.1
1.3443,-2.6383,20.1
1.561,-2.5474,20.1
1.749,-2.4073,20.1
1.9252,-2.2542,20.1
2.1113,-2.1113,20.1
2.2601,-1.9303,20.1
2.3887,-1.7355,20.1
2.5551,-1.5658,20.1
2.6367,-1.3435,20.1
2.755,-1.1412,20.1
2.8395,-0.9226,20.1
2.9064,-0.6978,20.1
2.9415,-0.4659,20.1
2.9967,-0.2358,20.1
3.0315,0.0,20.25
3.0032,0.2364,20.25
2.9579,0.4685,20.25
2.9612,0.7109,20.25
2.9013,0.9427,20.25
2.8011,1.1603,20.25
2.6693,1.3601,20.25
2.5777,1.5796,20.25
2.4661,1.7918,20.25
2.2935,1.9588,20.25
2.12,2.12,20.25
1.9676,2.3038,20.25
1.7648,2.429,20.25
1.5684,2.5594,20.25
1.376,2.7006,20.25
1.1599,2.8003,20.25
0.9392,2.8905,20.25
0.6991,2.9121,20.25
0.473,2.9866,20.25
0.2377,3.0204,20.25
0.0,3.0435,20.25
-0.2382,3.0261,20.25
-0.4706,2.9711,20.25
-0.7023,2.9252,20.25
-0.9268,2.8524,20.25
-1.166,2.815,20.25
-1.3841,2.7164,20.25
-1.5838,2.5845,20.25
-1.7789,2.4484,20.25
-1.9585,2.2931,20.25
-2.1331,2.1331,20.25
-2.2783,1.9459,20.25
-2.4541,1.783,20.25
-2.5902,1.5873,20.25
-2.6698,1.3604,20.25
-2.7823,-2.9752,20.25
-2.8776,-2.9861,20.25
-2.9387,-2.9592,20.25
-2.9716,-2.9803,20.25
-3.0118,-2.9442,20.25
-3.0137,-2.9619,20.25
-3.0232,-2.9973,20.25
-2.9753,-2.9567,20.25
-2.9505,-2.9903,20.25
-2.8777,-2.9647,20.25
-2.7743,-2.9689,20.25
-2.6843,-1.3677,20.25
-2.5909,-1.5877,20.25
-2.4205,-1.7586,20.25
-2.2794,-1.9468,20.25
-2.1171,-2.1171,20.25
-1.9529,-2.2866,20.25
-1.7642,-2.4282,20.25
-1.5755,-2.571,20.25
-1.3706,-2.69,20.25
-1.1669,-2.8172,20.25
-0.9292,-2.8597,20.25
-0.7031,-2.9287,20.25
-0.4714,-2.9765,20.25
-0.2361,-3.0003,20.25
-0.0,-2.9928,20.25
0.2372,-3.0134,20.25
0.4733,-2.9884,20.25
0.707,-2.9449,20.25
0.937,-2.8837,20.25
1.1642,-2.8107,20.25
1.3579,-2.6651,20.25
1.583,-2.5833,20.25
1.7849,-2.4567,20.25
1.9603,-2.2952,20.25
2.1463,-2.1463,20.25
2.298,-1.9627,20.25
2.4438,-1.7755,20.25
2.5749,-1.5779,20.25
2.6707,-1.3608,20.25
2.7843,-1.1533,20.25
2.8558,-0.9279,20.25
2.918,-0.7005,20.25
2.9565,-0.4683,20.25
2.9924,-0.2355,20.25
2.9946,0.0,20.4
2.9923,0.2355,20.4
2.9554,0.4681,20.4
2.9121,0.6991,20.4
2.8757,0.9344,20.4
2.803,1.161,20.4
2.6795,1.3653,20.4
2.5556,1.5661,20.4
2.45,1.78,20.4
2.2743,1.9424,20.4
2.1407,2.1407,20.4
1.9505,2.2837,20.4
1.7651,2.4294,20.4
1.5788,2.5763,20.4
1.3763,2.7012,20.4
1.1507,2.7781,20.4
0.9265,2.8513,20.4
0.7068,2.9439,20.4
0.475,2.9993,20.4
0.2358,2.996,20.4
0.0,3.0409,20.4
-0.2379,3.0222,20.4
-0.4694,2.9639,20.4
-0.701,2.92,20.4
-0.9376,2.8857,20.4
-1.1458,2.7662,20.4
-1.3717,2.692,20.4
-1.5596,2.5451,20.4
-1.765,2.4293,20.4
-1.9642,2.2997,20.4
-2.1232,2.1232,20.4
-2.2702,1.939,20.4
-2.4354,1.7694,20.4
-2.5666,1.5728,20.4
-2.6729,1.3619,20.4
-2.7752,-2.9643,20.4
-2.8893,-2.9556,20.4
-2.9077,-2.9638,20.4
-2.959,-2.9424,20.4
-2.9771,-2.95,20.4
-3.0164,-2.9465,20.4
-3.0224,-2.9487,20.4
-2.97,-2.9706,20.4
-2.9552,-2.9616,20.4
-2.865,-2.9921,20.4
-2.7963,-2.9715,20.4
-2.6727,-1.3618,20.4
-2.559,-1.5682,20.4
-2.436,-1.7699,20.4
-2.3001,-1.9644,20.4
-2.1214,-2.1214,20.4
-1.9709,-2.3077,20.4
-1.7663,-2.4312,20.4
-1.5614,-2.548,20.4
-1.3785,-2.7054,20.4
-1.1508,-2.7782,20.4
-0.9399,-2.8928,20.4
-0.7097,-2.9561,20.4
-0.4677,-2.953,20.4
-0.2356,-2.9932,20.4
-0.0,-3.0091,20.4
0.2384,-3.029,20.4
0.4737,-2.9909,20.4
0.7089,-2.9529,20.4
0.9258,-2.8492,20.4
1.1517,-2.7804,20.4
1.3805,-2.7094,20.4
1.5718,-2.565,20.4
1.7621,-2.4253,20.4
1.9692,-2.3056,20.4
2.1406,-2.1406,20.4
2.302,-1.9661,20.4
2.4603,-1.7875,20.4
2.5892,-1.5867,20.4
2.692,-1.3717,20.4
2.8002,-1.1599,20.4
2.8624,-0.93,20.4
2.9106,-0.6988,20.4
2.9835,-0.4725,20.4
2.9938,-0.2356,20.4
2.9888,0.0,20.55
2.9232,0.2301,20.55
2.9351,0.4649,20.55
2.8996,0.6961,20.55
2.7921,0.9072,20.55
2.7443,1.1367,20.55
2.6242,1.3371,20.55
2.5261,1.548,20.55
2.4014,1.7448,20.55
2.2678,1.9369,20.55
2.1108,2.1108,20.55
1.9188,2.2466,20.55
1.7382,2.3924,20.55
1.5323,2.5005,20.55
1.352,2.6534,20.55
1.1398,2.7518,20.55
0.9158,2.8185,20.55
0.6962,2.8998,20.55
0.4618,2.9155,20.55
0.2299,2.9213,20.55
0.0,2.9502,20.55
-0.2304,2.9274,20.55
-0.4596,2.9017,20.55
-0.6879,2.8652,20.55
-0.9113,2.8047,20.55
-1.1267,2.7202,20.55
-1.3311,2.6124,20.55
-1.5596,2.5451,20.55
-1.737,2.3908,20.55
-1.9154,2.2427,20.55
-2.072,2.072,20.55
-2.2375,1.911,20.55
-2.4177,1.7565,20.55
-2.5179,1.543,20.55
-2.6374,1.3438,20.55
-2.7183,-2.981,20.55
-2.8176,-2.9573,20.55
-2.8958,-2.9723,20.55
-2.9025,-2.9882,20.55
-2.9358,-2.9608,20.55
-2.9309,-2.9721,20.55
-2.9385,-2.9415,20.55
-2.9182,-2.9678,20.55
-2.8645,-2.9765,20.55
-2.8029,-2.9447,20.55
-2.7329,-2.9626,20.55
-2.6548,-1.3527,20.55
-2.5236,-1.5465,20.55
-2.3812,-1.7301,20.55
-2.2378,-1.9113,20.55
-2.0896,-2.0896,20.55
-1.9266,-2.2557,20.55
-1.7367,-2.3903,20.55
-1.5577,-2.542,20.55
-1.3465,-2.6427,20.55
-1.1292,-2.7262,20.55
-0.9171,-2.8225,20.55
-0.6884,-2.8673,20.55
-0.4639,-2.9288,20.55
-0.2343,-2.9774,20.55
-0.0,-2.9646,20.55
0.2313,-2.9396,20.55
0.4585,-2.8952,20.55
0.6886,-2.8683,20.55
0.9079,-2.7943,20.55
1.1398,-2.7517,20.55
1.3311,-2.6125,20.55
1.5517,-2.5321,20.55
1.7522,-2.4116,20.55
1.9178,-2.2454,20.55
2.1037,-2.1037,20.55
2.2645,-1.934,20.55
2.3704,-1.7222,20.55
2.524,-1.5467,20.55
2.6123,-1.331,20.55
2.7198,-1.1266,20.55
2.7909,-0.9068,20.55
2.8909,-0.694,20.55
2.9108,-0.461,20.55
2.9444,-0.2317,20.55
2.9585,0.0,20.7
2.9914,0.2354,20.7
2.9277,0.4637,20.7
2.9046,0.6973,20.7
2.8485,0.9255,20.7
2.7568,1.1419,20.7
2.6673,1.3591,20.7
2.5579,1.5675,20.7
2.3959,1.7407,20.7
2.2622,1.9321,20.7
2.089,2.089,20.7
1.9118,2.2384,20.7
1.7419,2.3975,20.7
1.5472,2.5248,20.7
1.3392,2.6282,20.7
1.1423,2.7578,20.7
0.9226,2.8395,20.7
0.6931,2.8869,20.7
0.4658,2.941,20.7
0.2314,2.9397,20.7
0.0,2.9762,20.7
-0.2331,2.9624,20.7
-0.4676,2.9524,20.7
-0.7001,2.9159,20.7
-0.926,2.8498,20.7
-1.1333,2.7361,20.7
-1.3532,2.6557,20.7
-1.5491,2.528,20.7
-1.7626,2.426,20.7
-1.9325,2.2626,20.7
-2.0936,2.0936,20.7
-2.2676,1.9367,20.7
-2.401,1.7444,20.7
-2.5405,1.5568,20.7
-2.6489,1.3497,20.7
-2.7625,-2.9962,20.7
-2.831,-2.9403,20.7
-2.8837,-2.9727,20.7
-2.9218,-2.9632,20.7
-2.9661,-2.963,20.7
-2.99,-2.9924,20.7
-2.9355,-2.9895,20.7
-2.912,-2.9892,20.7
-2.8847,-2.9415,20.7
-2.8126,-2.9933,20.7
-2.7706,-2.9823,20.7
-2.6606,-1.3556,20.7
-2.5314,-1.5513,20.7
-2.4247,-1.7616,20.7
-2.2595,-1.9298,20.7
-2.1055,-2.1055,20.7
-1.946,-2.2785,20.7
-1.7458,-2.4029,20.7
-1.5633,-2.551,20.7
-1.3581,-2.6654,20.7
-1.1291,-2.7259,20.7
-0.9225,-2.8392,20.7
-0.6876,-2.8641,20.7
-0.4605,-2.9072,20.7
-0.2331,-2.9616,20.7
-0.0,-2.9601,20.7
0.2313,-2.9384,20.7
0.4683,-2.9565,20.7
0.6881,-2.8661,20.7
0.9188,-2.8279,20.7
1.1325,-2.7341,20.7
1.3471,-2.6439,20.7
1.5455,-2.5221,20.7
1.7427,-2.3986,20.7
1.9213,-2.2496,20.7
2.1084,-2.1084,20.7
2.2422,-1.915,20.7
2.4273,-1.7635,20.7
2.5498,-1.5625,20.7
2.6718,-1.3614,20.7
2.7257,-1.129,20.7
2.8558,-0.9279,20.7
2.9049,-0.6974,20.7
2.9415,-0.4659,20.7
2.9667,-0.2335,20.7
2.9853,0.0,20.85
2.9838,0.2348,20.85
2.9759,0.4713,20.85
2.9094,0.6985,20.85
2.8642,0.9306,20.85
2.7969,1.1585,20.85
2.6506,1.3505,20.85
2.5714,1.5758,20.85
2.4416,1.7739,20.85
2.3071,1.9704,20.85
2.1101,2.1101,20.85
1.9383,2.2695,20.85
1.7733,2.4408,20.85
1.5669,2.5569,20.85
1.3661,2.6811,20.85
1.1415,2.7558,20.85
0.928,2.856,20.85
0.6972,2.9041,20.85
0.4687,2.9592,20.85
0.2343,2.9776,20.85
0.0,3.0012,20.85
-0.2378,3.0219,20.85
-0.4727,2.9845,20.85
-0.7017,2.9227,20.85
-0.9278,2.8554,20.85
-1.1541,2.7863,20.85
-1.3545,2.6584,20.85
-1.565,2.5538,20.85
-1.7648,2.429,20.85
-1.941,2.2726,20.85
-2.1152,2.1152,20.85
-2.2752,1.9432,20.85
-2.4142,1.754,20.85
-2.5734,1.577,20.85
-2.6923,1.3718,20.85
-2.7761,-2.981,20.85
-2.8666,-2.9486,20.85
-2.9186,-2.9979,20.85
-2.9941,-2.9909,20.85
-3.0137,-2.9448,20.85
-3.0006,-2.9974,20.85
-3.0155,-2.9527,20.85
-2.9646,-2.9978,20.85
-2.8963,-2.9641,20.85
-2.8817,-2.9926,20.85
-2.7645,-2.9918,20.85
-2.6828,-1.3669,20.85
-2.5472,-1.5609,20.85
-2.4423,-1.7744,20.85
-2.2872,-1.9534,20.85
-2.1247,-2.1247,20.85
-1.9475,-2.2802,20.85
-1.7502,-2.409,20.85
-1.5687,-2.56,20.85
-1.3715,-2.6917,20.85
-1.1444,-2.7629,20.85
-0.9263,-2.8508,20.85
-0.6985,-2.9095,20.85
-0.4708,-2.9722,20.85
-0.2347,-2.9821,20.85
-0.0,-2.9901,20.85
0.2349,-2.9851,20.85
0.4708,-2.9725,20.85
0.6945,-2.893,20.85
0.9315,-2.8668,20.85
1.1417,-2.7563,20.85
1.3692,-2.6872,20.85
1.5818,-2.5813,20.85
1.7711,-2.4377,20.85
1.9482,-2.281,20.85
2.1227,-2.1227,20.85
2.2943,-1.9595,20.85
2.4469,-1.7777,20.85
2.5658,-1.5723,20.85
2.66,-1.3554,20.85
2.7968,-1.1585,20.85
2.8367,-0.9217,20.85
2.9049,-0.6974,20.85
2.9717,-0.4707,20.85
2.9791,-0.2345,20.85
3.007,0.0,21.0
2.9614,0.2331,21.0
2.9406,0.4658,21.0
2.8742,0.69,21.0
2.8359,0.9215,21.0
2.7693,1.1471,21.0
2.6578,1.3542,21.0
2.5541,1.5652,21.0
2.4143,1.7541,21.0
2.2661,1.9354,21.0
2.1212,2.1212,21.0
1.9406,2.2721,21.0
1.7511,2.4102,21.0
1.5632,2.5509,21.0
1.343,2.6357,21.0
1.1354,2.7411,21.0
0.9152,2.8167,21.0
0.6979,2.9071,21.0
0.4656,2.9396,21.0
0.2317,2.9441,21.0
0.0,2.979,21.0
-0.2348,2.984,21.0
-0.4669,2.9481,21.0
-0.6905,2.8761,21.0
-0.9239,2.8435,21.0
-1.1291,2.7258,21.0
-1.3649,2.6789,21.0
-1.5467,2.5239,21.0
-1.7641,2.4281,21.0
-1.9197,2.2477,21.0
-2.1003,2.1003,21.0
-2.2716,1.9401,21.0
-2.3932,1.7388,21.0
-2.5192,1.5438,21.0
-2.6788,1.3649,21.0
-2.7442,-2.9509,21.0
-2.8425,-2.9489,21.0
-2.9153,-2.9857,21.0
-2.9263,-2.9518,21.0
-2.9752,-2.9763,21.0
-2.9979,-2.9764,21.0
-2.9779,-2.9405,21.0
-2.945,-2.9731,21.0
-2.8798,-2.9638,21.0
-2.8202,-2.963,21.0
-2.7761,-2.988,21.0
-2.665,-1.3579,21.0
-2.5366,-1.5545,21.0
-2.4318,-1.7668,21.0
-2.2726,-1.941,21.0
-2.0971,-2.0971,21.0
-1.9496,-2.2827,21.0
-1.7625,-2.4258,21.0
-1.5657,-2.555,21.0
-1.3592,-2.6675,21.0
-1.139,-2.7497,21.0
-0.919,-2.8285,21.0
-0.6951,-2.8954,21.0
-0.4662,-2.9433,21.0
-0.2352,-2.9879,21.0
-0.0,-3.0042,21.0
0.2341,-2.9748,21.0
0.4637,-2.9279,21.0
0.7006,-2.9182,21.0
0.9251,-2.8472,21.0
1.1479,-2.7712,21.0
1.3434,-2.6365,21.0
1.5565,-2.54,21.0
1.7373,-2.3912,21.0
1.9328,-2.263,21.0
2.1254,-2.1254,21.0
2.2637,-1.9334,21.0
2.4343,-1.7686,21.0
2.5213,-1.5451,21.0
2.6469,-1.3487,21.0
2.7669,-1.1461,21.0
2.8053,-0.9115,21.0
2.9041,-0.6972,21.0
2.946,-0.4666,21.0
2.9706,-0.2338,21.0
2.996,0.0,21.15
2.9808,0.2346,21.15
2.9479,0.4669,21.15
2.9316,0.7038,21.15
2.8305,0.9197,21.15
2.7979,1.1589,21.15
2.6661,1.3585,21.15
2.5706,1.5753,21.15
2.4197,1.758,21.15
2.2715,1.9401,21.15
2.1167,2.1167,21.15
1.9447,2.2769,21.15
1.776,2.4444,21.15
1.5587,2.5436,21.15
1.3669,2.6826,21.15
1.1497,2.7757,21.15
0.9224,2.8387,21.15
0.7027,2.927,21.15
0.4716,2.9778,21.15
0.2371,3.0121,21.15
0.0,3.0014,21.15
-0.2344,2.9784,21.15
-0.4703,2.9692,21.15
-0.7066,2.9433,21.15
-0.9211,2.8349,21.15
-1.1452,2.7647,21.15
-1.3605,2.6702,21.15
-1.5759,2.5717,21.15
-1.7506,2.4094,21.15
-1.939,2.2702,21.15
-2.1133,2.1133,21.15
-2.2694,1.9383,21.15
-2.4201,1.7583,21.15
-2.5757,1.5784,21.15
-2.6919,1.3716,21.15
-2.7944,-2.9702,21.15
-2.884,-2.9691,21.15
-2.921,-2.9461,21.15
-2.9574,-2.9595,21.15
-3.0061,-2.9775,21.15
-3.0174,-2.9572,21.15
-2.9758,-2.9649,21.15
-2.9738,-2.9707,21.15
-2.9347,-2.9994,21.15
-2.8787,-2.9489,21.15
-2.7607,-2.9809,21.15
-2.7027,-1.3771,21.15
-2.5845,-1.5838,21.15
-2.412,-1.7524,21.15
-2.2962,-1.9612,21.15
-2.1227,-2.1227,21.15
-1.9619,-2.2971,21.15
-1.7812,-2.4516,21.15
-1.5681,-2.5589,21.15
-1.3565,-2.6623,21.15
-1.1459,-2.7663,21.15
-0.9335,-2.8731,21.15
-0.6999,-2.9153,21.15
-0.4697,-2.9654,21.15
-0.2338,-2.9706,21.15
-0.0,-3.016,21.15
0.2338,-2.9705,21.15
0.4711,-2.9747,21.15
0.6944,-2.8922,21.15
0.9214,-2.8357,21.15
1.1575,-2.7944,21.15
1.364,-2.6771,21.15
1.5837,-2.5844,21.15
1.771,-2.4376,21.15
1.944,-2.2761,21.15
2.1311,-2.1311,21.15
2.2696,-1.9384,21.15
2.4495,-1.7796,21.15
2.5769,-1.5791,21.15
2.6635,-1.3571,21.15
2.7942,-1.1574,21.15
2.8592,-0.929,21.15
2.9351,-0.7047,21.15
2.941,-0.4658,21.15
2.9657,-0.2334,21.15
2.9794,0.0,21.3
2.9482,0.232,21.3
2.9174,0.4621,21.3
2.8933,0.6946,21.3
2.8334,0.9206,21.3
2.7586,1.1426,21.3
2.6594,1.355,21.3
2.5109,1.5387,21.3
2.3684,1.7208,21.3
2.2649,1.9344,21.3
2.0704,2.0704,21.3
1.9339,2.2644,21.3
1.7313,2.3829,21.3
1.5401,2.5133,21.3
1.3529,2.6552,21.3
1.1351,2.7403,21.3
0.9209,2.8342,21.3
0.6898,2.8734,21.3
0.4613,2.9124,21.3
0.234,2.9732,21.3
0.0,2.9289,21.3
-0.2339,2.9724,21.3
-0.4658,2.9408,21.3
-0.6955,2.897,21.3
-0.9214,2.8359,21.3
-1.1218,2.7082,21.3
-1.3526,2.6546,21.3
-1.5573,2.5412,21.3
-1.7305,2.3818,21.3
-1.9214,2.2496,21.3
-2.0876,2.0876,21.3
-2.2468,1.9189,21.3
-2.3764,1.7265,21.3
-2.5369,1.5546,21.3
-2.6321,1.3411,21.3
-2.7237,-2.9574,21.3
-2.8051,-2.9953,21.3
-2.8989,-2.945,21.3
-2.929,-2.9421,21.3
-2.9489,-2.9718,21.3
-2.9418,-2.9969,21.3
-2.9458,-2.9414,21.3
-2.9434,-2.996,21.3
-2.8656,-2.9446,21.3
-2.7966,-2.9675,21.3
-2.7038,-2.9649,21.3
-2.6323,-1.3412,21.3
-2.5165,-1.5421,21.3
-2.378,-1.7277,21.3
-2.2454,-1.9178,21.3
-2.0871,-2.0871,21.3
-1.9026,-2.2277,21.3
-1.7399,-2.3947,21.3
-1.5297,-2.4962,21.3
-1.3412,-2.6323,21.3
-1.1278,-2.7228,21.3
-0.9201,-2.8319,21.3
-0.6877,-2.8643,21.3
-0.4671,-2.9489,21.3
-0.2343,-2.9772,21.3
-0.0,-2.9653,21.3
0.2309,-2.934,21.3
0.4596,-2.9021,21.3
0.6916,-2.8807,21.3
0.9148,-2.8155,21.3
1.1317,-2.7321,21.3
1.3503,-2.6502,21.3
1.5601,-2.5458,21.3
1.7346,-2.3874,21.3
1.9141,-2.2411,21.3
2.0761,-2.0761,21.3
2.2462,-1.9184,21.3
2.3942,-1.7395,21.3
2.5113,-1.5389,21.3
2.6507,-1.3506,21.3
2.72,-1.1267,21.3
2.83,-0.9195,21.3
2.8667,-0.6882,21.3
2.9391,-0.4655,21.3
2.9759,-0.2342,21.3
3.031,0.0,21.45
3.0066,0.2366,21.45
2.958,0.4685,21.45
2.9379,0.7053,21.45
2.8543,0.9274,21.45
2.7758,1.1498,21.45
2.6931,1.3722,21.45
2.5496,1.5624,21.45
2.4443,1.7759,21.45
2.3034,1.9673,21.45
2.1076,2.1076,21.45
1.9592,2.2939,21.45
1.7643,2.4284,21.45
1.5761,2.5719,21.45
1.3715,2.6916,21.45
1.1447,2.7634,21.45
0.9303,2.8631,21.45
0.6963,2.9001,21.45
0.4743,2.9949,21.45
0.2342,2.9754,21.45
0.0,2.9929,21.45
-0.2343,2.9767,21.45
-0.4693,2.9629,21.45
-0.7085,2.951,21.45
-0.9375,2.8852,21.45
-1.1597,2.7998,21.45
-1.3515,2.6525,21.45
-1.5644,2.5529,21.45
-1.7824,2.4533,21.45
-1.9361,2.2669,21.45
-2.1039,2.1039,21.45
-2.2628,1.9326,21.45
-2.4401,1.7729,21.45
-2.5497,1.5625,21.45
-2.6526,1.3516,21.45
-2.7973,-2.9546,21.45
-2.8614,-2.9596,21.45
-2.9498,-2.967,21.45
-2.9848,-2.9985,21.45
-2.9787,-2.9453,21.45
-2.9856,-2.9679,21.45
-2.9826,-2.9816,21.45
-2.9627,-2.9841,21.45
-2.8982,-2.9527,21.45
-2.8773,-2.9657,21.45
-2.753,-2.9983,21.45
-2.6557,-1.3531,21.45
-2.5386,-1.5557,21.45
-2.4167,-1.7558,21.45
-2.2868,-1.9531,21.45
-2.1171,-2.1171,21.45
-1.963,-2.2983,21.45
-1.7796,-2.4494,21.45
-1.5639,-2.5521,21.45
-1.3574,-2.6641,21.45
-1.1421,-2.7573,21.45
-0.9255,-2.8485,21.45
-0.6957,-2.8977,21.45
-0.4657,-2.94,21.45
-0.2353,-2.9891,21.45
-0.0,-3.029,21.45
0.2369,-3.0105,21.45
0.4658,-2.9412,21.45
0.7051,-2.937,21.45
0.9264,-2.8511,21.45
1.1471,-2.7693,21.45
1.3606,-2.6703,21.45
1.561,-2.5473,21.45
1.7492,-2.4075,21.45
1.9421,-2.2739,21.45
2.1239,-2.1239,21.45
2.2641,-1.9337,21.45
2.4396,-1.7725,21.45
2.5856,-1.5844,21.45
2.657,-1.3538,21.45
2.803,-1.161,21.45
2.8605,-0.9294,21.45
2.9409,-0.706,21.45
2.9866,-0.473,21.45
3.0136,-0.2372,21.45
2.9926,0.0,21.6
2.9828,0.2348,21.6
2.9456,0.4665,21.6
2.9234,0.7018,21.6
2.8709,0.9328,21.6
2.7566,1.1418,21.6
2.6545,1.3525,21.6
2.5678,1.5736,21.6
2.4287,1.7646,21.6
2.2634,1.9332,21.6
2.102,2.102,21.6
1.9486,2.2816,21.6
1.7718,2.4386,21.6
1.5607,2.5468,21.6
1.3519,2.6533,21.6
1.1509,2.7785,21.6
0.9225,2.8392,21.6
0.7018,2.9231,21.6
0.469,2.9613,21.6
0.235,2.9865,21.6
0.0,2.9984,21.6
-0.2332,2.9628,21.6
-0.4692,2.9625,21.6
-0.6993,2.9129,21.6
-0.9339,2.8743,21.6
-1.1379,2.7471,21.6
-1.3702,2.6891,21.6
-1.5712,2.564,21.6
-1.7511,2.4102,21.6
-1.9503,2.2836,21.6
-2.123,2.123,21.6
-2.2944,1.9596,21.6
-2.4217,1.7594,21.6
-2.5582,1.5677,21.6
-2.668,1.3594,21.6
-2.7428,-2.9531,21.6
-2.8318,-2.974,21.6
-2.8937,-2.9554,21.6
-2.9822,-2.9625,21.6
-3.0124,-2.9646,21.6
-2.9719,-2.951,21.6
-3.0095,-2.9619,21.6
-2.9847,-2.9674,21.6
-2.9213,-2.9529,21.6
-2.8541,-2.9951,21.6
-2.7511,-2.9429,21.6
-2.6523,-1.3514,21.6
-2.5678,-1.5735,21.6
-2.4373,-1.7708,21.6
-2.2786,-1.9461,21.6
-2.1198,-2.1198,21.6
-1.9492,-2.2823,21.6
-1.7725,-2.4397,21.6
-1.5657,-2.5549,21.6
-1.3701,-2.689,21.6
-1.1454,-2.7653,21.6
-0.9326,-2.8703,21.6
-0.6993,-2.913,21.6
-0.4717,-2.9782,21.6
-0.2364,-3.0033,21.6
-0.0,-2.9846,21.6
0.2335,-2.9674,21.6
0.4721,-2.9808,21.6
0.7039,-2.932,21.6
0.9299,-2.8619,21.6
1.1362,-2.743,21.6
1.3726,-2.6938,21.6
1.5611,-2.5475,21.6
1.7559,-2.4168,21.6
1.9426,-2.2745,21.6
2.0989,-2.0989,21.6
2.2612,-1.9313,21.6
2.441,-1.7735,21.6
2.5659,-1.5724,21.6
2.6555,-1.353,21.6
2.788,-1.1548,21.6
2.8451,-0.9244,21.6
2.9301,-0.7035,21.6
2.9556,-0.4681,21.6
2.9695,-0.2337,21.6
3.0116,0.0,21.75
3.0461,0.2397,21.75
3.009,0.4766,21.75
2.9581,0.7102,21.75
2.8752,0.9342,21.75
2.7701,1.1474,21.75
2.7,1.3757,21.75
2.5647,1.5717,21.75
2.435,1.7691,21.75
2.3093,1.9724,21.75
2.1247,2.1247,21.75
1.9853,2.3245,21.75
1.7961,2.4722,21.75
1.585,2.5864,21.75
1.3797,2.7078,21.75
1.1535,2.7847,21.75
0.9302,2.863,21.75
0.7005,2.9176,21.75
0.4715,2.9772,21.75
0.2369,3.0099,21.75
0.0,3.0273,21.75
-0.2357,2.9945,21.75
-0.4697,2.9658,21.75
-0.7049,2.9362,21.75
-0.9388,2.8894,21.75
-1.1673,2.818,21.75
-1.372,2.6928,21.75
-1.5801,2.5784,21.75
-1.792,2.4665,21.75
-1.9667,2.3028,21.75
-2.1577,2.1577,21.75
-2.3245,1.9853,21.75
-2.4659,1.7916,21.75
-2.5861,1.5848,21.75
-2.7162,1.384,21.75
-2.783,-2.946,21.75
-2.8562,-2.9593,21.75
-2.9333,-2.9475,21.75
-2.9679,-2.9434,21.75
-3.0214,-2.9888,21.75
-3.0483,-2.9466,21.75
-3.041,-2.9905,21.75
-2.9978,-2.9714,21.75
-2.9297,-2.9409,21.75
-2.8958,-2.9501,21.75
-2.8172,-2.9718,21.75
-2.722,-1.3869,21.75
-2.5763,-1.5787,21.75
-2.4362,-1.77,21.75
-2.299,-1.9635,21.75
-2.1251,-2.1251,21.75
-1.9714,-2.3082,21.75
-1.7913,-2.4655,21.75
-1.5693,-2.5609,21.75
-1.3682,-2.6853,21.75
-1.1681,-2.8201,21.75
-0.9281,-2.8565,21.75
-0.7052,-2.9375,21.75
-0.472,-2.9803,21.75
-0.2352,-2.9882,21.75
-0.0,-3.0445,21.75
0.2358,-2.9955,21.75
0.4702,-2.9687,21.75
0.702,-2.9238,21.75
0.9301,-2.8627,21.75
1.1636,-2.8092,21.75
1.3693,-2.6873,21.75
1.5937,-2.6006,21.75
1.7955,-2.4713,21.75
1.9787,-2.3168,21.75
2.159,-2.159,21.75
2.3011,-1.9653,21.75
2.4467,-1.7776,21.75
2.5608,-1.5693,21.75
2.6915,-1.3714,21.75
2.7695,-1.1472,21.75
2.8872,-0.9381,21.75
2.9331,-0.7042,21.75
3.0015,-0.4754,21.75
3.0008,-0.2362,21.75
2.9629,0.0,21.9
2.9547,0.2325,21.9
2.9192,0.4623,21.9
2.9101,0.6987,21.9
2.8226,0.9171,21.9
2.7747,1.1493,21.9
2.66,1.3553,21.9
2.521,1.5449,21.9
2.4235,1.7607,21.9
2.282,1.949,21.9
2.0998,2.0998,21.9
1.9284,2.2579,21.9
1.7594,2.4216,21.9
1.5557,2.5387,21.9
1.3421,2.6341,21.9
1.1334,2.7363,21.9
0.927,2.8529,21.9
0.6925,2.8847,21.9
0.4639,2.9287,21.9
0.2335,2.9675,21.9
0.0,2.9537,21.9
-0.2331,2.9614,21.9
-0.4655,2.9393,21.9
-0.6903,2.8751,21.9
-0.9195,2.8299,21.9
-1.1479,2.7713,21.9
-1.3664,2.6816,21.9
-1.5683,2.5592,21.9
-1.7646,2.4288,21.9
-1.9404,2.2719,21.9
-2.1117,2.1117,21.9
-2.2649,1.9344,21.9
-2.4137,1.7537,21.9
-2.5504,1.5629,21.9
-2.6775,1.3642,21.9
-2.7272,-2.9461,21.9
-2.8494,-2.9482,21.9
-2.8935,-2.9902,21.9
-2.9555,-2.943,21.9
-2.9929,-2.9666,21.9
-2.9926,-2.9738,21.9
-2.9734,-2.9466,21.9
-2.9276,-2.9482,21.9
-2.8914,-2.9436,21.9
-2.8628,-2.9632,21.9
-2.7603,-2.9642,21.9
